client_id,time,day,month,code,type_description,amount,target
84314817,45804.0,448,14,6011,4,516560.63,0
28565033,56333.0,295,9,4814,3,-2245.92,0
45761613,50792.0,68,2,6011,2,-89836.63,0
16671263,53642.0,146,4,5999,0,-15698.95,0
56694753,65397.0,24,0,6011,4,26950.99,0
91073908,69286.0,202,6,6011,2,-291969.05,0
70690635,38839.0,110,3,4814,3,-1122.96,0
70949223,77548.0,292,9,5411,0,-5498.0,0
45114388,31177.0,261,8,4814,3,-1122.96,1
55837388,0.0,402,13,5411,0,-1639.52,1
52337939,73280.0,441,14,6011,2,-4491.83,1
18889791,60877.0,223,7,4829,1,-1219532.26,1
9435622,57148.0,83,2,6011,2,-11229.58,1
42574062,77210.0,352,11,4814,3,-6737.75,0
6512034,68126.0,71,2,5977,0,-9163.34,0
60711627,61378.0,422,13,6010,1,3368.87,0
78115851,36469.0,205,6,6011,2,-44918.32,0
77217130,24558.0,365,12,6011,5,-8759.07,0
25486274,66598.0,363,11,4829,5,-224.59,0
53602656,20534.0,162,5,4814,3,-2201.0,0
69924028,59401.0,79,2,5499,0,-1931.49,0
26152657,62316.0,54,1,5411,0,-16911.75,1
43969966,46825.0,101,3,6011,5,-202.13,1
64598146,50160.0,342,11,4829,1,-4491.83,1
43962104,30668.0,45,1,4814,3,-4491.83,1
16542862,58651.0,217,7,4829,1,-67377.47,0
29041434,57715.0,430,14,4829,1,-1489423.96,1
94761433,25724.0,53,1,4814,3,-11229.58,0
55833430,37262.0,312,10,5499,0,-750.14,0
44495229,38097.0,375,12,4829,1,-33688.74,0
15621179,65408.0,315,10,5813,0,-18641.1,1
85036381,67800.0,410,13,5411,0,-6351.45,1
76606773,60276.0,418,13,6010,1,898.37,0
45745541,30318.0,439,14,5812,0,-2358.21,1
82824610,43369.0,227,7,4829,1,-449183.15,0
71493601,57336.0,83,2,4814,3,-47883.6,0
70780820,38602.0,255,8,6010,1,2874.77,1
42396248,43391.0,146,4,5812,0,-3795.6,1
55762156,41066.0,330,10,4814,3,-2245.92,0
86337937,74677.0,228,7,6011,4,11229.58,1
74185104,42419.0,342,11,4814,3,-224.59,0
19645909,28728.0,230,7,4814,3,-2245.92,1
11479064,73554.0,370,12,4829,1,-141.27,0
49760703,55688.0,375,12,4829,1,-33688.74,1
36768582,56091.0,61,2,5411,0,-5168.53,0
23446972,37442.0,131,4,5499,0,-3874.2,1
85890860,53727.0,161,5,5411,0,-18102.08,0
70780820,65258.0,253,8,6010,1,14778.13,0
421322,43364.0,357,11,5211,0,-15238.54,1
18074104,63576.0,300,9,5499,0,-5462.07,0
78955924,73376.0,58,1,4814,3,-3368.87,0
2420841,71492.0,344,11,5411,0,-671.53,0
59267013,35034.0,328,10,6011,2,-134754.95,0
70665012,54242.0,197,6,6010,1,67377.47,1
16810200,61966.0,183,6,5631,0,-15235.39,1
67445225,47473.0,368,12,5411,0,-8406.46,0
2444292,48608.0,327,10,4829,1,-56147.89,0
25985539,20143.0,98,3,5331,0,-21762.92,0
27757443,67334.0,201,6,5411,0,-3734.96,1
86337937,73042.0,151,4,6011,2,-20213.24,0
25365246,44672.0,115,3,4829,1,-71869.3,1
2952449,56175.0,328,10,5499,0,-2403.13,1
89206126,70574.0,410,13,4829,1,-276247.64,1
28889897,27010.0,74,2,5814,0,-2425.59,0
42399340,56630.0,16,0,6011,2,-67377.47,1
50212809,78317.0,114,3,4814,3,-2245.92,0
18889791,28142.0,281,9,6010,1,1100.5,1
19805868,37337.0,34,1,6010,1,54238.87,0
68202044,66580.0,231,7,5411,0,-2465.79,1
77320734,67012.0,445,14,5921,0,-1796.73,1
62111449,11380.0,447,14,4814,3,-3368.87,0
38640666,48480.0,322,10,5331,0,-10679.33,0
62337216,29865.0,337,11,4814,3,-22459.16,0
81704039,0.0,445,14,4121,0,-42290.59,0
93951993,45686.0,202,6,6010,4,516560.63,0
45171289,81265.0,445,14,6011,4,2245915.77,0
32805864,70023.0,394,12,6011,2,-168443.68,1
38714155,13590.0,445,14,5331,0,-1257.71,1
59406178,77354.0,194,6,5411,0,-3402.56,0
81900784,59861.0,277,9,4814,3,-4491.83,1
70780820,31190.0,278,9,6010,1,2201.0,0
44905775,74597.0,449,14,5999,0,-3862.98,1
41839943,67602.0,183,6,6011,2,-44918.32,0
93470404,53985.0,435,14,5541,0,-6738.87,0
37949420,34645.0,426,14,6010,1,11229.58,1
1946162,47059.0,269,8,5499,0,-7297.65,1
26622748,26024.0,279,9,6011,2,-446937.24,1
56920877,0.0,131,4,5499,0,-41526.98,1
3951925,85187.0,403,13,4814,3,-2245.92,0
72943900,17101.0,340,11,4829,1,-22459.16,0
92659530,76290.0,448,14,5691,0,-20190.78,0
84155118,0.0,220,7,5411,0,-12365.34,0
59866223,24854.0,160,5,4814,3,-2245.92,1
68473833,74480.0,18,0,6011,2,-2245.92,1
5591410,81435.0,139,4,4814,3,-4491.83,0
10499284,0.0,178,5,5912,0,-3577.74,0
31457538,0.0,269,8,4111,0,-20213.24,0
70892783,42460.0,428,14,4829,1,-4491.83,0
20958532,47085.0,121,3,6010,1,179673.26,0
39819120,0.0,164,5,5311,0,-58393.81,1
87381748,14359.0,110,3,4814,3,-2245.92,0
15407862,29466.0,257,8,5411,0,-1152.15,1
28821289,77248.0,279,9,6011,2,-44918.32,1
28006767,50024.0,441,14,4829,1,-8085.3,1
41952471,68253.0,284,9,4814,3,-224.59,0
80932478,0.0,110,3,5541,0,-45326.17,0
31167297,42216.0,435,14,6011,2,-56147.89,0
91848348,0.0,351,11,5814,0,-12644.51,0
20357100,33756.0,175,5,4829,1,-6737.75,0
31346129,45985.0,138,4,6011,2,-11229.58,1
46134994,64393.0,368,12,5411,0,-9080.24,0
2420841,35103.0,446,14,5411,0,-1212.79,1
24112213,44545.0,383,12,6010,1,11229.58,1
97330461,0.0,307,10,5200,0,-14510.86,0
98513618,80243.0,217,7,6011,2,-179673.26,1
43821379,31689.0,414,13,6010,1,62885.64,1
40470980,43377.0,297,9,6011,2,-89836.63,1
19006787,47850.0,117,3,5499,0,-6556.05,1
95150782,52005.0,225,7,5411,0,-11343.67,0
49288762,52857.0,396,13,6010,1,6243.65,0
65423932,34701.0,200,6,6011,2,-22459.16,1
10004871,51591.0,101,3,6010,1,13564.88,1
34906347,63967.0,242,7,6011,2,-44918.32,0
60183563,47683.0,220,7,4814,3,-5614.79,1
73776618,31930.0,7,0,4829,1,-26950.99,1
21694821,38341.0,414,13,6011,2,-22459.16,1
64017478,42217.0,431,14,4829,1,-15721.41,1
84086174,61260.0,10,0,6011,2,-78607.05,0
11701078,50600.0,117,3,6010,1,36136.78,0
64000461,63720.0,212,6,6011,2,-22459.16,1
94748565,66534.0,195,6,5411,0,-7674.29,1
46253147,57921.0,443,14,8999,0,-449.18,0
59406178,40352.0,234,7,6010,1,6737.75,1
83228517,70294.0,47,1,5411,0,-5201.54,0
68885379,51414.0,377,12,5411,0,-4244.78,1
33797929,34020.0,136,4,4814,3,-4491.83,1
90499028,58914.0,133,4,6011,4,34811.69,1
21376002,52285.0,345,11,4829,1,-44918.32,0
2852393,32223.0,373,12,5977,0,-9432.85,0
10004871,65611.0,20,0,6010,1,18626.73,0
70350764,47951.0,354,11,6010,2,-8983.66,1
16049334,48993.0,397,13,5655,0,-77225.81,1
30060971,0.0,369,12,5977,0,-4116.76,1
4402209,10418.0,389,12,4814,3,-1122.96,0
1066224,0.0,336,11,5399,0,-1078.04,1
64128304,23701.0,290,9,6011,2,-78607.05,0
70780820,53336.0,355,11,6010,1,14441.24,0
87937371,53823.0,455,15,5411,0,-6715.29,0
92485998,57677.0,35,1,5977,0,-21762.92,1
52731798,0.0,203,6,8999,0,-2245.92,0
69934694,32361.0,286,9,6011,2,-449183.15,1
70780820,9338.0,376,12,6010,1,4693.96,1
22669958,57541.0,179,5,6010,4,2245915.77,1
62161840,58244.0,208,6,5499,0,-15025.18,1
38640666,47911.0,406,13,5331,0,-2403.13,0
77634195,64451.0,264,8,5411,0,-72658.29,1
50068531,65152.0,164,5,5499,0,-7535.05,1
35495565,0.0,231,7,5411,0,-1280.17,0
32864914,0.0,319,10,5814,0,-5569.87,1
5288179,0.0,226,7,5039,0,-9702.36,1
30736211,80964.0,93,3,5311,0,-5701.26,1
84826852,85694.0,377,12,4814,3,-33688.74,1
68601490,71136.0,368,12,5499,0,-12866.4,1
78665301,17300.0,217,7,4121,0,-6355.94,0
76043922,44113.0,99,3,6010,1,12150.4,0
35087876,0.0,287,9,5499,0,-5524.95,1
40617555,69188.0,149,4,5912,0,-11633.84,1
81413578,48480.0,300,9,6011,4,112295.79,0
54378637,58770.0,433,14,5411,0,-6647.91,0
91437038,54984.0,420,13,4814,3,-11229.58,0
51820675,0.0,116,3,4900,0,-5621.08,1
340557,72803.0,324,10,5499,0,-2964.61,0
67828097,47535.0,60,1,5812,0,-3638.38,0
57523145,43847.0,187,6,6011,2,-101066.21,0
91073908,52962.0,257,8,4829,1,-1122957.89,0
29453966,43610.0,101,3,6011,2,-65131.56,0
10004871,33041.0,424,13,6010,1,1075.34,0
41951078,58619.0,374,12,5499,0,-8004.44,0
69368089,16004.0,340,11,6010,1,44918.32,0
9605096,0.0,301,9,8011,0,-673.77,1
52623227,22291.0,216,7,5812,0,-1257.71,1
75141992,59259.0,17,0,6010,1,49410.15,0
99483281,62803.0,6,0,5921,0,-2982.58,0
56801281,58630.0,134,4,5411,0,-3110.59,1
450407,76196.0,335,11,4829,1,-9971.87,1
54186907,61640.0,133,4,6010,1,5441.85,1
55451710,45671.0,449,14,5211,0,-360244.89,1
95394912,70549.0,322,10,5411,0,-2057.26,1
35759636,44065.0,106,3,5411,0,-59911.82,1
93798164,49414.0,14,0,4829,5,-7860.71,1
12598453,46481.0,296,9,6011,2,-336887.37,0
82729307,0.0,178,5,5912,0,-32260.33,0
42362670,45656.0,281,9,4814,3,-1122.96,0
34604158,34289.0,218,7,4829,1,-112295.79,1
96353147,39798.0,176,5,5311,0,-9612.52,1
29861821,57442.0,52,1,5411,0,-7478.9,0
95812175,49188.0,9,0,6010,1,112295.79,0
10280886,74761.0,149,4,6011,2,-134754.95,1
65311903,83520.0,185,6,5499,0,-1819.19,0
87209446,65548.0,425,14,6011,2,-89836.63,0
6987375,0.0,111,3,5999,0,-20205.38,0
450407,65064.0,211,6,4829,1,-18416.06,0
7771402,32359.0,47,1,6011,2,-17967.33,0
22252394,73654.0,180,5,4829,1,-22459.16,0
48709595,0.0,364,12,5411,0,-605.5,1
37889298,64817.0,281,9,6010,1,67377.47,1
82114742,42556.0,10,0,6011,2,-89836.63,1
11032699,65336.0,292,9,4829,1,-22459.16,0
43756578,39104.0,156,5,6011,2,-44918.32,1
45510423,0.0,100,3,5411,0,-37351.83,0
82585308,40968.0,120,3,5912,0,-1030.88,0
55251709,69161.0,100,3,4829,5,-78.61,0
54271008,46683.0,177,5,6011,2,-4491.83,0
47441784,31346.0,92,3,5211,0,-2947.76,0
54186907,56000.0,42,1,6010,1,18263.79,1
29041434,27996.0,208,6,4829,1,-8714.15,0
66580583,74454.0,434,14,5411,0,-6735.5,0
20357100,66544.0,350,11,5411,0,-13325.02,1
32544958,68031.0,63,2,5411,0,-10421.05,1
45338523,72004.0,75,2,4814,3,-1122.96,0
38648487,37263.0,238,7,4829,5,-1122.96,1
23468341,34986.0,376,12,6011,2,-11229.58,1
90286964,68204.0,386,12,6010,1,11229.58,0
89157170,32373.0,405,13,5499,0,-9140.88,0
3075545,38370.0,10,0,6011,5,-33.69,1
81522114,48137.0,449,14,6011,2,-112295.79,0
89072628,41521.0,225,7,6011,4,33688.74,0
67934707,1179.0,64,2,4814,3,-11229.58,1
25486274,35832.0,16,0,5511,0,-5030.85,0
5009599,80732.0,101,3,6010,1,4716.42,1
94209253,71347.0,27,0,4814,3,-1122.96,1
76510478,39051.0,432,14,4829,5,-533.63,1
15836839,0.0,276,9,5814,0,-9432.85,1
92055019,32848.0,306,10,6011,2,-22459.16,1
88862322,61863.0,71,2,5499,0,-7883.16,0
88319131,40945.0,106,3,6010,1,269509.89,1
87979996,43458.0,391,12,5411,0,-2852.31,0
67334854,66371.0,199,6,4814,3,-2245.92,0
85654049,50115.0,25,0,6011,2,-4491.83,1
86053380,0.0,447,14,5964,0,-654.46,1
82670667,63384.0,331,10,6011,2,-4491.83,0
79867228,41536.0,218,7,6010,1,89836.63,1
73021553,56469.0,147,4,6010,1,101066.21,0
78910271,60347.0,26,0,6011,2,-44918.32,0
90997823,8810.0,334,11,4814,3,-1122.96,1
39302487,60646.0,84,2,4814,3,-2245.92,0
61385934,27100.0,378,12,4814,3,-2245.92,1
40929420,0.0,234,7,5541,0,-3425.02,0
11701078,28588.0,412,13,6010,1,11050.8,1
95394912,56870.0,389,12,5999,0,-3234.12,0
52676003,59333.0,232,7,6011,2,-11229.58,0
55609842,45325.0,16,0,4814,3,-1122.96,1
18935779,0.0,429,14,5942,0,-7029.72,0
14866430,57813.0,314,10,5499,0,-1212.79,1
76606773,51547.0,448,14,6010,1,2695.1,0
70255884,79576.0,213,7,4814,3,-2245.92,1
6324026,33473.0,259,8,4814,3,-22459.16,1
61240380,27434.0,453,14,5411,0,-19139.69,0
10004871,63909.0,140,4,6010,1,10786.01,1
19805868,38025.0,216,7,6010,1,9432.85,1
8014460,0.0,189,6,6012,6,1083.88,0
53708094,23627.0,251,8,4829,1,-190902.84,0
86889622,64386.0,46,1,4829,1,-130263.11,1
29041434,39535.0,446,14,6010,1,19764.06,0
19645909,42208.0,281,9,4829,1,-22459.16,0
95136516,73367.0,148,4,5411,0,-39011.56,1
93470404,51997.0,354,11,4814,3,-1122.96,1
62086113,61421.0,222,7,5499,0,-1976.41,0
62106307,28825.0,333,10,4814,3,-224.59,0
93267321,79696.0,145,4,4814,3,-2245.92,0
15531589,46689.0,100,3,7230,0,-99943.25,0
11032699,71314.0,54,1,4814,3,-4491.83,1
40224781,68845.0,406,13,5411,0,-12391.84,1
63109769,0.0,440,14,4112,0,-21686.56,1
49365990,41654.0,276,9,6011,2,-89836.63,0
56794966,0.0,201,6,7311,0,-2245.92,1
93798164,67637.0,391,12,4829,1,-289049.36,1
74904159,38224.0,156,5,4814,3,-3368.87,1
35494033,54504.0,268,8,5499,0,-6131.35,0
45026868,34199.0,19,0,5814,0,-7838.25,1
57374176,27954.0,303,9,4829,1,-2245.92,0
35319172,0.0,31,1,5211,0,-33331.64,1
66778394,46794.0,114,3,8641,0,-4491.83,1
18571719,30574.0,168,5,6011,2,-42672.4,1
74944537,48248.0,86,2,5231,0,-3368.87,1
25985539,7205.0,266,8,4814,3,-2245.92,1
54980632,34106.0,100,3,5499,0,-14874.7,0
74402957,40763.0,33,1,5411,0,-3660.84,0
50371871,57423.0,456,15,6011,2,-8983.66,1
96995832,0.0,55,1,5814,0,-3716.99,0
25132163,60924.0,55,1,6011,2,-20213.24,1
20171368,33364.0,169,5,6011,4,71869.3,1
16226085,63999.0,447,14,5499,0,-1774.27,1
91386761,42587.0,113,3,4829,5,-314.43,0
55846338,31822.0,200,6,5411,0,-2032.55,0
82173531,47699.0,431,14,4814,3,-2245.92,0
3440764,42786.0,252,8,6011,2,-44918.32,0
8833326,39675.0,401,13,5211,0,-10825.31,0
76043922,49662.0,196,6,6010,1,1078.04,0
33893695,30264.0,377,12,5722,0,-42447.81,1
72943900,69386.0,227,7,4829,1,-78607.05,0
73197097,58354.0,96,3,4814,3,-1122.96,1
59585814,44127.0,73,2,6010,1,131386.07,0
49789613,68003.0,136,4,8099,0,-108477.73,0
30872087,42874.0,447,14,6010,1,9343.01,0
84826852,4172.0,203,6,6010,1,6331.24,1
99046294,74932.0,3,0,4814,3,-6737.75,0
96383408,59694.0,379,12,4814,3,-1122.96,0
45510423,75540.0,185,6,5411,0,-819.76,0
98809072,47254.0,352,11,6010,1,1347.55,1
17096335,43202.0,423,13,4829,1,-6737747.32,1
26365005,52248.0,143,4,6011,2,-33688.74,0
25935635,46308.0,38,1,5331,0,-9432.85,1
92100655,41493.0,419,13,6011,2,-6737.75,0
67365860,69615.0,383,12,5331,0,-2358.21,0
55316382,0.0,322,10,5912,0,-23229.96,0
39193827,73807.0,98,3,4814,3,-8983.66,0
40994389,64426.0,369,12,4814,3,-2245.92,1
84795885,64747.0,367,12,5411,0,-4971.33,0
76691078,52505.0,205,6,6011,4,67377.47,0
63974778,9101.0,291,9,6011,2,-67377.47,0
65874033,26412.0,7,0,6011,2,-22459.16,0
24505439,45319.0,449,14,6011,2,-33688.74,1
39002460,33569.0,103,3,4829,1,-7860.71,1
43045496,44444.0,61,2,6010,1,449183.15,0
89016400,36350.0,393,12,4814,3,-1572.14,0
25533019,66471.0,249,8,5411,0,-4123.5,1
47273305,49815.0,340,11,5499,0,-7905.62,1
60224433,64076.0,318,10,4814,3,-1122.96,1
56454954,41767.0,319,10,6011,2,-11229.58,1
77326951,62752.0,131,4,4829,1,-4491.83,1
99136122,68043.0,404,13,6011,2,-44918.32,1
21376002,54442.0,375,12,5499,0,-2090.95,1
97236127,18382.0,403,13,4814,3,-2245.92,1
4953958,86167.0,399,13,5983,0,-22459.16,0
94426973,60818.0,109,3,4829,5,-426.72,1
62666744,54948.0,277,9,5499,0,-5524.95,1
280339,67181.0,7,0,6011,2,-71869.3,0
53135497,0.0,94,3,5411,0,-5607.38,1
70665012,39890.0,441,14,4829,1,-33688.74,1
71557713,60244.0,456,15,6011,4,112295.79,0
17610658,58839.0,128,4,5411,0,-29381.07,1
44581567,54285.0,312,10,6011,2,-67377.47,0
75281100,53805.0,91,3,5499,0,-10959.4,0
66653810,51828.0,113,3,4816,0,-4491.83,0
56840048,48681.0,407,13,6011,2,-89836.63,1
72455580,43755.0,428,14,4829,1,-26950.99,1
98137482,72320.0,428,14,4814,3,-673.77,0
20249071,0.0,216,7,5411,0,-8110.23,0
66197314,0.0,25,0,5499,0,-10964.56,0
87691321,0.0,198,6,7994,0,-8770.75,1
68410574,16750.0,272,8,6011,2,-89836.63,0
9897478,45243.0,418,13,5411,0,-7885.41,1
42872451,63942.0,384,12,4814,3,-4491.83,0
57283046,0.0,290,9,5964,0,-8403.99,1
75991312,35251.0,38,1,4829,1,-1122957.89,0
60701974,63371.0,56,1,4829,1,-224591.58,0
42912369,54545.0,250,8,4829,1,-32622.6,1
55529265,12106.0,1,0,6011,2,-56147.89,1
59569869,58762.0,435,14,6011,2,-11229.58,0
91219803,81962.0,167,5,6010,1,47164.23,0
39434625,63651.0,303,9,5499,0,-561.48,1
20371922,28951.0,335,11,4814,3,-1122.96,1
14656498,47346.0,399,13,4814,3,-11229.58,1
41408368,41218.0,378,12,5411,0,-9126.95,0
43574541,38492.0,124,4,6011,2,-359346.52,0
59003658,47547.0,119,3,4814,3,-4491.83,0
61043656,0.0,295,9,7995,0,-404264.84,1
9045235,32343.0,118,3,4814,3,-11229.58,0
31069536,0.0,143,4,5814,0,-4491.83,0
94887386,71267.0,111,3,6011,2,-11229.58,0
98127642,54110.0,223,7,4814,3,-1122.96,1
84323633,54410.0,228,7,4814,3,-4491.83,1
4228839,51860.0,406,13,5331,0,-1819.19,1
74877015,75719.0,33,1,6010,1,395999.87,0
91082602,51808.0,276,9,4829,5,-1122.96,0
24506144,49915.0,276,9,5411,0,-26720.56,0
91791462,19446.0,18,0,5812,0,-5345.28,0
95213230,11398.0,116,3,4814,3,-2245.92,1
66291595,61899.0,367,12,6011,4,6737.75,1
78202726,53469.0,116,3,5499,0,-8107.76,1
56794966,44829.0,266,8,6011,2,-33688.74,1
47691222,36338.0,26,0,6011,2,-80852.97,0
22771802,62637.0,384,12,5200,0,-4581.67,0
63254157,64584.0,270,8,6011,4,134754.95,0
27222211,74272.0,77,2,5311,0,-2517.67,0
20754997,42797.0,224,7,5912,0,-28209.38,1
5546147,48224.0,217,7,6010,1,314428.21,0
65309740,36398.0,348,11,6010,1,5772.0,1
44812638,61042.0,419,13,6010,1,44918.32,0
67642602,37573.0,205,6,6011,2,-1347549.46,0
13604102,59338.0,320,10,6011,2,-22459.16,1
70207491,45560.0,7,0,6011,2,-67377.47,0
31056945,48026.0,280,9,6011,4,56147.89,0
55534785,0.0,403,13,5411,0,-15602.15,0
64684055,64968.0,207,6,4814,3,-4289.7,1
63661024,44870.0,79,2,4814,3,-2245.92,0
26211677,45678.0,80,2,4814,3,-11229.58,1
65603140,36189.0,445,14,6011,2,-22459.16,0
96637590,68506.0,438,14,5977,0,-2591.56,1
52433000,0.0,226,7,4789,0,-2863.54,1
79686363,15300.0,235,7,6010,1,5774.25,0
14404397,75922.0,440,14,4814,3,-1122.96,0
63109769,0.0,144,4,5045,0,-3571.01,0
47589997,86323.0,248,8,4814,3,-11229.58,0
39330065,45311.0,99,3,5411,0,-7133.03,1
2712467,0.0,437,14,5977,0,-6266.11,1
21096604,62443.0,386,12,4814,3,-1302.63,1
82840746,0.0,430,14,5411,0,-6041.51,1
38714155,0.0,161,5,7995,0,-5614.79,1
70711430,0.0,415,13,8641,0,-449.18,0
55961571,67226.0,429,14,6011,4,22459.16,1
49477207,18056.0,439,14,4829,1,-8983.66,1
73688170,65664.0,312,10,5411,0,-5524.95,0
14209820,78014.0,338,11,4814,3,-2245.92,0
18889791,34042.0,7,0,6010,1,15249.77,1
18000572,37083.0,212,6,6011,2,-33688.74,0
82235884,42332.0,4,0,6010,1,8881.25,1
85853498,61651.0,370,12,4829,1,-24705.07,1
89182329,51272.0,83,2,6011,4,350362.86,0
22490949,32264.0,425,14,4814,3,-2245.92,0
19886336,8216.0,308,10,4814,3,-1122.96,1
94046100,0.0,76,2,5411,0,-786.07,1
79686363,19074.0,203,6,6010,1,8017.92,0
25227354,0.0,271,8,5912,0,-8125.72,1
53854864,78531.0,270,8,6010,1,19177.87,0
76043922,60219.0,181,5,6010,1,5165.61,0
70780820,12652.0,246,8,6010,1,4536.75,1
11446286,60767.0,213,7,5411,0,-21403.58,0
15531589,18827.0,343,11,5812,0,-4053.88,1
54888680,14130.0,245,8,6010,1,24255.89,0
65933176,41938.0,52,1,6011,2,-6737.75,0
54517796,64890.0,48,1,4814,3,-2245.92,0
45114388,29426.0,166,5,4814,3,-8983.66,1
42212106,36473.0,252,8,4814,3,-4491.83,0
79190098,42323.0,335,11,4829,1,-22459.16,1
6512034,47098.0,290,9,4829,1,-67377.47,0
14918729,74280.0,293,9,5411,0,-673.77,1
83627582,8482.0,355,11,4814,3,-22459.16,0
52701647,46423.0,239,7,6011,2,-67377.47,0
69934694,47658.0,36,1,6011,4,898366.31,1
7042491,0.0,251,8,5411,0,-40936.31,0
81479064,43736.0,200,6,5411,0,-35979.57,0
71118529,57801.0,143,4,5499,0,-4312.16,0
86337937,72666.0,111,3,6011,2,-20213.24,0
13584223,36740.0,162,5,6010,1,52705.35,1
17880785,58701.0,92,3,6011,4,606397.26,1
69315957,40860.0,189,6,5411,0,-13882.45,0
86749148,35177.0,48,1,6011,2,-2245.92,1
42587346,61281.0,292,9,4814,3,-2245.92,0
11765794,0.0,194,6,5541,0,-22456.69,0
26799830,72112.0,242,7,4829,5,-8.98,0
56680038,45659.0,185,6,5411,0,-1226.72,0
45099272,74443.0,207,6,5411,0,-2138.34,1
71730765,18856.0,363,11,4816,0,-6423.32,1
84007462,62872.0,264,8,5499,0,-5480.03,1
95074221,43912.0,333,10,6011,2,-561478.94,0
94513734,40962.0,371,12,6011,4,786070.52,1
98153319,19955.0,420,13,4829,1,-11229.58,1
32864914,45049.0,95,3,6010,1,11229.58,1
7050763,64529.0,62,2,4814,3,-10106.62,1
33091659,63376.0,437,14,6011,2,-379559.77,0
49220108,0.0,314,10,5814,0,-4446.91,1
93524721,26924.0,311,10,5812,0,-2021.32,0
92322336,48089.0,66,2,4814,3,-4491.83,0
67267524,18005.0,374,12,5411,0,-2560.34,1
62319335,41176.0,424,13,5411,0,-7186.93,1
42399340,0.0,114,3,5411,0,-154209.97,0
4530354,40084.0,450,14,6011,2,-112295.79,0
64936619,46888.0,280,9,4829,1,-3153.27,0
75841500,0.0,334,11,5411,0,-12071.8,0
73597952,35404.0,62,2,6011,2,-134754.95,1
90541594,68224.0,410,13,4814,3,-1122.96,1
58283353,63505.0,224,7,6011,2,-224591.58,1
31606195,86305.0,20,0,6011,2,-6737.75,0
6419331,59598.0,75,2,5331,0,-2174.05,1
70780820,14849.0,343,11,6010,1,14598.45,0
5437224,0.0,45,1,6011,5,-2245.92,0
5443235,38330.0,183,6,6011,2,-44918.32,0
31453935,58904.0,393,12,5812,0,-3256.58,1
72097563,0.0,303,9,5722,0,-174956.84,1
23524823,71141.0,292,9,5411,0,-20235.7,0
78115851,27268.0,239,7,8999,0,-2919.69,1
34924644,23505.0,102,3,4829,1,-898.37,0
65933176,0.0,272,8,5964,0,-17744.98,0
32756512,41311.0,66,2,6011,2,-89836.63,1
14101528,27814.0,20,0,5331,0,-2111.16,0
30042746,43187.0,187,6,6011,2,-11229.58,0
15762885,0.0,435,14,5499,0,-6288.56,1
32301971,77346.0,395,13,5411,0,-4289.7,0
28558979,22149.0,41,1,6011,2,-89836.63,1
87252636,54284.0,438,14,6010,1,59584.15,0
7654410,53416.0,5,0,4814,3,-5614.79,0
32250029,67633.0,5,0,6011,2,-105558.04,0
62912334,46746.0,385,12,6011,2,-8983.66,0
78738215,54797.0,320,10,6010,1,269509.89,0
72106418,64934.0,370,12,5331,0,-5540.67,1
54271008,35790.0,233,7,6011,4,11229.58,0
69913615,33752.0,308,10,4814,3,-6737.75,0
44172322,27179.0,85,2,6011,2,-22459.16,1
92584117,58963.0,23,0,5912,0,-17944.87,0
43346854,64304.0,397,13,5655,0,-60572.35,0
56783348,27510.0,180,5,5983,0,-5390.2,1
97938106,65682.0,452,14,5411,0,-3907.89,0
95791843,0.0,370,12,5411,0,-52823.94,0
50446331,54085.0,362,11,6011,4,56147.89,0
47830665,40379.0,286,9,5912,0,-11034.18,0
49984494,45103.0,407,13,5983,0,-11229.58,0
67828097,0.0,79,2,5411,0,-7756.27,1
32133654,48851.0,76,2,6011,2,-20213.24,0
96458290,36856.0,102,3,4814,3,-1122.96,1
46105863,42951.0,46,1,6011,2,-157214.1,0
38886866,52907.0,17,0,6011,2,-6737.75,1
30872087,49958.0,175,5,6010,4,38360.24,1
39435977,32219.0,333,10,4829,1,-56147.89,1
68428908,52114.0,365,12,6011,2,-67377.47,0
43455997,64091.0,173,5,5541,0,-20011.11,0
11535483,72701.0,99,3,5411,0,-11274.5,0
14656498,42887.0,342,11,5499,0,-2178.54,0
75360806,50062.0,35,1,6010,1,33688.74,1
82819627,64176.0,121,3,5541,0,-7860.71,0
93798164,53549.0,219,7,5921,0,-7537.29,1
34504470,65662.0,38,1,6011,2,-2245.92,0
16751713,62276.0,23,0,5411,0,-73823.25,1
57897343,47590.0,128,4,4814,3,-4491.83,0
93011179,46897.0,161,5,4814,3,-3368.87,0
75199858,0.0,228,7,6012,6,15721.41,1
49584873,51126.0,271,8,4814,3,-2245.92,1
81099335,0.0,419,13,4789,0,-2245.92,0
81925661,38400.0,297,9,5921,0,-4053.2,0
82540894,7320.0,332,10,5712,0,-50622.94,0
68060506,29415.0,42,1,8999,0,-1122.96,0
49477207,43872.0,151,4,4829,1,-6266.11,1
70895667,65301.0,425,14,5411,0,-5707.77,0
35824382,39441.0,176,5,6011,2,-145984.53,1
90072280,0.0,118,3,6051,0,-112295.79,0
97993598,0.0,270,8,5411,0,-4413.22,0
70411664,54876.0,302,9,5722,0,-145535.34,0
60046225,21972.0,285,9,6011,2,-112295.79,0
76683414,0.0,352,11,5411,0,-2582.8,1
56327367,48666.0,330,10,4829,1,-20662.43,1
17181384,0.0,431,14,5411,0,-4525.52,0
48746395,43420.0,188,6,6011,2,-224591.58,1
16454787,17215.0,202,6,6011,2,-4491.83,0
