client_id,datetime,code,type,amount,target,type_description,code_description
28821289,279 21:27:28,6011,2010,-44918.32,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
28006767,441 13:53:44,4829,2370,-8085.3,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
41952471,284 18:57:33,4814,1030,-224.59,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
80932478,110 00:00:00,5541,1110,-45326.17,0,Покупка. POS ,Станции техобслуживания
31167297,435 11:43:36,6011,2010,-56147.89,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
91848348,351 00:00:00,5814,1110,-12644.51,0,Покупка. POS ,"Рестораны, закусочные"
20357100,175 09:22:36,4829,2370,-6737.75,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
31346129,138 12:46:25,6011,2010,-11229.58,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
46134994,368 17:53:13,5411,1010,-9080.24,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
2420841,446 09:45:03,5411,1010,-1212.79,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
24112213,383 12:22:25,6010,7070,11229.58,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
97330461,307 00:00:00,5200,1210,-14510.86,0,Покупка. POS  Зарубеж.,Товары для дома
98513618,217 22:17:23,6011,2010,-179673.26,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
43821379,414 08:48:09,6010,7030,62885.64,1,Перевод на карту (с карты) через АТМ (в пределах одного тер.банка),Финансовые институты — снятие наличности вручную
40470980,297 12:02:57,6011,2010,-89836.63,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
19006787,117 13:17:30,5499,1010,-6556.05,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
95150782,225 14:26:45,5411,1010,-11343.67,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
49288762,396 14:40:57,6010,7070,6243.65,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
65423932,200 09:38:21,6011,2010,-22459.16,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
10004871,101 14:19:51,6010,7070,13564.88,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
34906347,242 17:46:07,6011,2010,-44918.32,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
60183563,220 13:14:43,4814,1030,-5614.79,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
73776618,7 08:52:10,4829,2370,-26950.99,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
21694821,414 10:39:01,6011,2010,-22459.16,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
64017478,431 11:43:37,4829,2371,-15721.41,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (с комиссией),Денежные переводы
84086174,10 17:01:00,6011,2011,-78607.05,0,Выдача наличных в АТМ банка (в других ТБ),Финансовые институты — снятие наличности автоматически
11701078,117 14:03:20,6010,7070,36136.78,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
64000461,212 17:42:00,6011,2010,-22459.16,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
94748565,195 18:28:54,5411,1110,-7674.29,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
46253147,443 16:05:21,8999,1010,-449.18,0,Покупка. POS ,"Профессиональные услуги, нигде ранее не классифицируемые"
59406178,234 11:12:32,6010,7071,6737.75,1,Перевод на карту (с карты) через Мобильный банк (с взиманием комиссии с отправителя),Финансовые институты — снятие наличности вручную
83228517,47 19:31:34,5411,1110,-5201.54,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
68885379,377 14:16:54,5411,1010,-4244.78,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
33797929,136 09:26:60,4814,1030,-4491.83,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
90499028,133 16:21:54,6011,7010,34811.69,1,Взнос наличных через АТМ (в своем тер.банке),Финансовые институты — снятие наличности автоматически
21376002,345 14:31:25,4829,2330,-44918.32,0,Списание с карты по операции “перевода с карты на карту” через АТМ (в пределах одного тер.банка),Денежные переводы
2852393,373 08:57:03,5977,1010,-9432.85,0,Покупка. POS ,Магазины косметики
10004871,20 18:13:31,6010,7070,18626.73,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
70350764,354 13:19:11,6010,2020,-8983.66,1,Выдача наличных через POS банка,Финансовые институты — снятие наличности вручную
16049334,397 13:36:33,5655,1010,-77225.81,1,Покупка. POS ,"Спортивная одежда, одежда для верховой езды и езды на мотоцикле"
30060971,369 00:00:00,5977,1110,-4116.76,1,Покупка. POS ,Магазины косметики
4402209,389 02:53:38,4814,1030,-1122.96,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
1066224,336 00:00:00,5399,1110,-1078.04,1,Покупка. POS ,Различные товары общего назначения
64128304,290 06:35:01,6011,2010,-78607.05,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
70780820,355 14:48:56,6010,7070,14441.24,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
87937371,455 14:57:03,5411,1110,-6715.29,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
92485998,35 16:01:17,5977,1010,-21762.92,1,Покупка. POS ,Магазины косметики
52731798,203 00:00:00,8999,1100,-2245.92,0,Покупка.,"Профессиональные услуги, нигде ранее не классифицируемые"
69934694,286 08:59:21,6011,2010,-449183.15,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
70780820,376 02:35:38,6010,7070,4693.96,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
22669958,179 15:59:01,6010,7021,2245915.77,1,Взнос наличных через POS,Финансовые институты — снятие наличности вручную
62161840,208 16:10:44,5499,1010,-15025.18,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
38640666,406 13:18:31,5331,1010,-2403.13,0,Покупка. POS ,Универсальные магазины
77634195,264 17:54:11,5411,1010,-72658.29,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
50068531,164 18:05:52,5499,1010,-7535.05,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
35495565,231 00:00:00,5411,1110,-1280.17,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
32864914,319 00:00:00,5814,1110,-5569.87,1,Покупка. POS ,"Рестораны, закусочные"
5288179,226 00:00:00,5039,1110,-9702.36,1,Покупка. POS ,Строительные материалы — нигде более не классифицированные
30736211,93 22:29:24,5311,1010,-5701.26,1,Покупка. POS ,Универмаги
84826852,377 23:48:14,4814,1030,-33688.74,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
68601490,368 19:45:36,5499,1010,-12866.4,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
78665301,217 04:48:20,4121,1200,-6355.94,0,Покупка. Зарубеж. ,Лимузины и такси
76043922,99 12:15:13,6010,7030,12150.4,0,Перевод на карту (с карты) через АТМ (в пределах одного тер.банка),Финансовые институты — снятие наличности вручную
35087876,287 00:00:00,5499,1110,-5524.95,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
40617555,149 19:13:08,5912,1010,-11633.84,1,Покупка. POS ,Аптеки
81413578,300 13:28:00,6011,7010,112295.79,0,Взнос наличных через АТМ (в своем тер.банке),Финансовые институты — снятие наличности автоматически
54378637,433 16:19:30,5411,1110,-6647.91,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
91437038,420 15:16:24,4814,1030,-11229.58,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
51820675,116 00:00:00,4900,1100,-5621.08,1,Покупка.,"Коммунальные услуги — электричество, газ, санитария, вода"
340557,324 20:13:23,5499,1010,-2964.61,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
67828097,60 13:12:15,5812,1010,-3638.38,0,Покупка. POS ,"Места общественного питания, рестораны"
57523145,187 12:10:47,6011,2011,-101066.21,0,Выдача наличных в АТМ банка (в других ТБ),Финансовые институты — снятие наличности автоматически
91073908,257 14:42:42,4829,2370,-1122957.89,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
29453966,101 12:06:50,6011,2010,-65131.56,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
10004871,424 09:10:41,6010,7070,1075.34,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
41951078,374 16:16:59,5499,1010,-8004.44,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
69368089,340 04:26:44,6010,7030,44918.32,0,Перевод на карту (с карты) через АТМ (в пределах одного тер.банка),Финансовые институты — снятие наличности вручную
9605096,301 00:00:00,8011,1110,-673.77,1,Покупка. POS ,"Доктора, нигде ранее не классифицируемые"
52623227,216 06:11:31,5812,1010,-1257.71,1,Покупка. POS ,"Места общественного питания, рестораны"
75141992,17 16:27:39,6010,7070,49410.15,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
99483281,6 17:26:43,5921,1010,-2982.58,0,Покупка. POS ,"Магазины с продажей спиртных напитков на вынос (пиво, вино и ликер)"
56801281,134 16:17:10,5411,1010,-3110.59,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
450407,335 21:09:56,4829,2370,-9971.87,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
54186907,133 17:07:20,6010,7070,5441.85,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
55451710,449 12:41:11,5211,1010,-360244.89,1,Покупка. POS ,Лесо- и строительный материал
95394912,322 19:35:49,5411,1010,-2057.26,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
35759636,106 12:14:25,5411,1010,-59911.82,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
93798164,14 13:43:34,4829,4051,-7860.71,1,Плата за перевод на карту (с карты) через АТМ (из одного ТБ в другой ТБ),Денежные переводы
12598453,296 12:54:41,6011,2010,-336887.37,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
82729307,178 00:00:00,5912,1110,-32260.33,0,Покупка. POS ,Аптеки
42362670,281 12:40:56,4814,1030,-1122.96,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
34604158,218 09:31:29,4829,2370,-112295.79,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
96353147,176 11:03:18,5311,1010,-9612.52,1,Покупка. POS ,Универмаги
29861821,52 15:57:22,5411,1010,-7478.9,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
95812175,9 13:39:48,6010,7030,112295.79,0,Перевод на карту (с карты) через АТМ (в пределах одного тер.банка),Финансовые институты — снятие наличности вручную
10280886,149 20:46:01,6011,2010,-134754.95,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
65311903,185 23:12:00,5499,1010,-1819.19,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
87209446,425 18:12:28,6011,2011,-89836.63,0,Выдача наличных в АТМ банка (в других ТБ),Финансовые институты — снятие наличности автоматически
6987375,111 00:00:00,5999,1110,-20205.38,0,Покупка. POS ,Плавательные бассейны — распродажа
450407,211 18:04:24,4829,2370,-18416.06,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
7771402,47 08:59:19,6011,2010,-17967.33,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
22252394,180 20:27:34,4829,2370,-22459.16,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
48709595,364 00:00:00,5411,1110,-605.5,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
37889298,281 18:00:17,6010,7071,67377.47,1,Перевод на карту (с карты) через Мобильный банк (с взиманием комиссии с отправителя),Финансовые институты — снятие наличности вручную
82114742,10 11:49:16,6011,2010,-89836.63,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
11032699,292 18:08:56,4829,2330,-22459.16,0,Списание с карты по операции “перевода с карты на карту” через АТМ (в пределах одного тер.банка),Денежные переводы
43756578,156 10:51:44,6011,2010,-44918.32,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
45510423,100 00:00:00,5411,1110,-37351.83,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
82585308,120 11:22:48,5912,1010,-1030.88,0,Покупка. POS ,Аптеки
55251709,100 19:12:41,4829,4071,-78.61,0,Плата за перевод на карту (с карты) через Мобильный банк,Денежные переводы
54271008,177 12:58:03,6011,2011,-4491.83,0,Выдача наличных в АТМ банка (в других ТБ),Финансовые институты — снятие наличности автоматически
47441784,92 08:42:26,5211,1010,-2947.76,0,Покупка. POS ,Лесо- и строительный материал
54186907,42 15:33:20,6010,7070,18263.79,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
22364003,405 16:27:18,4829,4090,-842.22,0,н/д,Денежные переводы
29041434,208 07:46:36,4829,2370,-8714.15,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
66580583,434 20:40:54,5411,1010,-6735.5,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
20357100,350 18:29:04,5411,1010,-13325.02,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
32544958,63 18:53:51,5411,1010,-10421.05,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
45338523,75 20:00:04,4814,1030,-1122.96,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
38648487,238 10:21:03,4829,4071,-1122.96,1,Плата за перевод на карту (с карты) через Мобильный банк,Денежные переводы
23468341,376 09:43:06,6011,2010,-11229.58,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
90286964,386 18:56:44,6010,7070,11229.58,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
89157170,405 08:59:33,5499,1110,-9140.88,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
3075545,10 10:39:30,6011,4011,-33.69,1,Плата за получение наличных в АТМ банка (в других ТБ),Финансовые институты — снятие наличности автоматически
81522114,449 13:22:17,6011,2010,-112295.79,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
89072628,225 11:32:01,6011,7010,33688.74,0,Взнос наличных через АТМ (в своем тер.банке),Финансовые институты — снятие наличности автоматически
67934707,64 00:19:39,4814,1030,-11229.58,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
25486274,16 09:57:12,5511,1010,-5030.85,0,Покупка. POS ,"Легковой и грузовой транспорт — продажа, сервис, ремонт, запчасти и лизинг"
5009599,101 22:25:32,6010,7070,4716.42,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
94209253,27 19:49:07,4814,1030,-1122.96,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
76510478,432 10:50:51,4829,4071,-533.63,1,Плата за перевод на карту (с карты) через Мобильный банк,Денежные переводы
15836839,276 00:00:00,5814,1110,-9432.85,1,Покупка. POS ,"Рестораны, закусочные"
92055019,306 09:07:28,6011,2010,-22459.16,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
88862322,71 17:11:03,5499,1010,-7883.16,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
88319131,106 11:22:25,6010,7030,269509.89,1,Перевод на карту (с карты) через АТМ (в пределах одного тер.банка),Финансовые институты — снятие наличности вручную
87979996,391 12:04:18,5411,1010,-2852.31,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
67334854,199 18:26:11,4814,1030,-2245.92,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
85654049,25 13:55:15,6011,2010,-4491.83,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
86053380,447 00:00:00,5964,1200,-654.46,1,Покупка. Зарубеж. ,Прямой маркетинг — торговля через каталог
82670667,331 17:36:24,6011,2010,-4491.83,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
79867228,218 11:32:16,6010,7031,89836.63,1,Перевод на карту (с карты) через АТМ (из одного ТБ в другой ТБ),Финансовые институты — снятие наличности вручную
73021553,147 15:41:09,6010,7070,101066.21,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
78910271,26 16:45:47,6011,2010,-44918.32,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
90997823,334 02:26:50,4814,1030,-1122.96,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
39302487,84 16:50:46,4814,1030,-2245.92,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
61385934,378 07:31:40,4814,1030,-2245.92,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
40929420,234 00:00:00,5541,1110,-3425.02,0,Покупка. POS ,Станции техобслуживания
11701078,412 07:56:28,6010,7070,11050.8,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
95394912,389 15:47:50,5999,1010,-3234.12,0,Покупка. POS ,Плавательные бассейны — распродажа
52676003,232 16:28:53,6011,2010,-11229.58,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
55609842,16 12:35:25,4814,1030,-1122.96,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
18935779,429 00:00:00,5942,1110,-7029.72,0,Покупка. POS ,Книжные магазины
14866430,314 16:03:33,5499,1110,-1212.79,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
76606773,448 14:19:07,6010,7030,2695.1,0,Перевод на карту (с карты) через АТМ (в пределах одного тер.банка),Финансовые институты — снятие наличности вручную
70255884,213 22:06:16,4814,1030,-2245.92,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
6324026,259 09:17:53,4814,1030,-22459.16,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
61240380,453 07:37:14,5411,1010,-19139.69,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
10004871,140 17:45:09,6010,7070,10786.01,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
19805868,216 10:33:45,6010,7070,9432.85,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
8014460,189 00:00:00,6012,6110,1083.88,0,Возврат покупки. POS ,Финансовые институты — торговля и услуги
53708094,251 06:33:47,4829,2370,-190902.84,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
86889622,46 17:53:06,4829,2370,-130263.11,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
29041434,446 10:58:55,6010,7070,19764.06,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
19645909,281 11:43:28,4829,2371,-22459.16,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (с комиссией),Денежные переводы
95136516,148 20:22:47,5411,1010,-39011.56,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
93470404,354 14:26:37,4814,1030,-1122.96,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
62086113,222 17:03:41,5499,1010,-1976.41,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
62106307,333 08:00:25,4814,1030,-224.59,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
93267321,145 22:08:16,4814,1030,-2245.92,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
15531589,100 12:58:09,7230,1010,-99943.25,0,Покупка. POS ,Салоты красоты и парикмахерские
11032699,54 19:48:34,4814,1030,-4491.83,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
40224781,406 19:07:25,5411,1110,-12391.84,1,Покупка. POS ,"Бакалейные магазины, супермаркеты"
63109769,440 00:00:00,4112,1100,-21686.56,1,Покупка.,Пассажирские железные перевозки
49365990,276 11:34:14,6011,2010,-89836.63,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
56794966,201 00:00:00,7311,1100,-2245.92,1,Покупка.,Рекламные услуги
93798164,391 18:47:17,4829,2371,-289049.36,1,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (с комиссией),Денежные переводы
74904159,156 10:37:04,4814,1030,-3368.87,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
35494033,268 15:08:24,5499,1010,-6131.35,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
45026868,19 09:29:59,5814,1010,-7838.25,1,Покупка. POS ,"Рестораны, закусочные"
57374176,303 07:45:54,4829,2370,-2245.92,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (без комиссии),Денежные переводы
35319172,31 00:00:00,5211,1110,-33331.64,1,Покупка. POS ,Лесо- и строительный материал
66778394,114 12:59:54,8641,1200,-4491.83,1,Покупка. Зарубеж. ,"Ассоциации — гражданские, социальные и братские"
18571719,168 08:29:34,6011,2010,-42672.4,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
74944537,86 13:24:08,5231,1010,-3368.87,1,Покупка. POS ,"Розничная продажа стекла, красок и обоев"
25985539,266 02:00:05,4814,1030,-2245.92,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
54980632,100 09:28:26,5499,1010,-14874.7,0,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
74402957,33 11:19:23,5411,1010,-3660.84,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
50371871,456 15:57:03,6011,2010,-8983.66,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
96995832,55 00:00:00,5814,1110,-3716.99,0,Покупка. POS ,"Рестораны, закусочные"
25132163,55 16:55:24,6011,2010,-20213.24,1,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
20171368,169 09:16:04,6011,7010,71869.3,1,Взнос наличных через АТМ (в своем тер.банке),Финансовые институты — снятие наличности автоматически
16226085,447 17:46:39,5499,1010,-1774.27,1,Покупка. POS ,"Различные продовольственные магазины — рынки, магазины со спец-ассортиментом, продажа полуфабрикатов, фирменных блюд, продажа с помощью торговых автоматов"
91386761,113 11:49:47,4829,4071,-314.43,0,Плата за перевод на карту (с карты) через Мобильный банк,Денежные переводы
55846338,200 08:50:22,5411,1110,-2032.55,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
82173531,431 13:14:59,4814,1030,-2245.92,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
3440764,252 11:53:06,6011,2010,-44918.32,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
8833326,401 11:01:15,5211,1010,-10825.31,0,Покупка. POS ,Лесо- и строительный материал
76043922,196 13:47:42,6010,7070,1078.04,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
33893695,377 08:24:24,5722,1010,-42447.81,1,Покупка. POS ,Бытовое оборудование
72943900,227 19:16:26,4829,2371,-78607.05,0,Списание с карты на карту по операции <перевода с карты на карту> через Мобильный банк (с комиссией),Денежные переводы
73197097,96 16:12:34,4814,1030,-1122.96,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
59585814,73 12:15:27,6010,7034,131386.07,0,Перевод на карту/ с карты через АТМ (без взимания комиссии с отправителя) по счету в овердрафте,Финансовые институты — снятие наличности вручную
49789613,136 18:53:23,8099,1010,-108477.73,0,Покупка. POS ,"Практикующие врачи, медицинские услуги, нигде ранее не классифицируемые"
30872087,447 11:54:34,6010,7070,9343.01,0,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
84826852,203 01:09:32,6010,7070,6331.24,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
99046294,3 20:48:52,4814,1030,-6737.75,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
96383408,379 16:34:54,4814,1030,-1122.96,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
45510423,185 20:58:60,5411,1010,-819.76,0,Покупка. POS ,"Бакалейные магазины, супермаркеты"
98809072,352 13:07:34,6010,7070,1347.55,1,Перевод на карту (с карты) через Мобильный банк (без взимания комиссии с отправителя),Финансовые институты — снятие наличности вручную
17096335,423 12:00:02,4829,2330,-6737747.32,1,Списание с карты по операции “перевода с карты на карту” через АТМ (в пределах одного тер.банка),Денежные переводы
26365005,143 14:30:48,6011,2010,-33688.74,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
25935635,38 12:51:48,5331,1010,-9432.85,1,Покупка. POS ,Универсальные магазины
92100655,419 11:31:33,6011,2010,-6737.75,0,Выдача наличных в АТМ,Финансовые институты — снятие наличности автоматически
67365860,383 19:20:15,5331,1010,-2358.21,0,Покупка. POS ,Универсальные магазины
55316382,322 00:00:00,5912,1110,-23229.96,0,Покупка. POS ,Аптеки
39193827,98 20:30:07,4814,1030,-8983.66,0,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
40994389,369 17:53:46,4814,1030,-2245.92,1,Оплата услуги. Банкоматы,"Звонки с использованием телефонов, считывающих магнитную ленту"
